"member_type","name","acronym","rest_of_name","policy_area","group_name","subgroup_name","group_code","group_status","group_status_note","group_uri","uri","category","countries_areas_represented","membership_status","representatives","subgroup_status","m_name"
"Organisation","COFACE","COFACE",,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17788","NGO","European","Member",,,
"Organisation","EBF","EBF",,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17789","NGO","European","Member",,,
"Organisation","ETUC","ETUC",,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17790","NGO","European","Member",,,
"Organisation","EUROCHAMBRES","EUROCHAMBRES",,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17791","NGO","European","Member",,,
"Organisation","EuroCommerce",,,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17792","NGO","European","Member",,,
"Organisation","European Policy Centre",,,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17793","NGO","European","Member",,,
"Organisation","Friends of the Earth Europe",,,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17794","NGO","International","Member",,,
"Organisation","Greenpeace",,,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17795","NGO","International","Member",,,
"Organisation","Social Platform",,,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17796","NGO","European","Member",,,
"Organisation","UEAPME","UEAPME",,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17797","NGO","European","Member",,,
"Organisation","UNI-Europa",,,,"Single Market Informal Dialogue Group (Expert Group)",,"E02464","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2464","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17798","NGO","European","Member",,,
"Organisation","Ministry of Economy, Labour and Entrepreneurship of the Republic of Croatia",,,,"Expert group: Single SBA contact points","European Enterprise Awards expert group single points of contacts","E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466",,"Candidate country","Croatia","Member",,,
"Organisation","Innovation Center Iceland",,,,"Expert group: Single SBA contact points","European Enterprise Awards expert group single points of contacts","E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466",,"Candidate country","Iceland","Member",,,
"Organisation","KOSGEB entrepreneurship department, UE and Foreign Relations Department","KOSGEB","entrepreneurship department, UE and Foreign Relations Department",,"Expert group: Single SBA contact points","European Enterprise Awards expert group single points of contacts","E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466",,"Candidate country","Turkey","Member",,,
"Organisation","Ministry of Trade and Industry Norway",,,,"Expert group: Single SBA contact points","European Enterprise Awards expert group single points of contacts","E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466",,"Third Country","Norway","Alternate member",,,
"Organisation","Innovation Norway, European Department",,,,"Expert group: Single SBA contact points","European Enterprise Awards expert group single points of contacts","E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466",,"Third Country","Norway","Member",,,
"Organisation","Ministry of Economy and Regional Development",,,,"Expert group: Single SBA contact points","European Enterprise Awards expert group single points of contacts","E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466",,"Third Country","Serbia","Member",,,
"Organisation","Ministry of Trade and Industry Norway",,,,"Expert group: Single SBA contact points",,"E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=4748","Third Country","Norway","Member",,"European Enterprise Awards expert group single points of contacts
Alternate member",
"Organisation","Innovation Norway, European Department",,,,"Expert group: Single SBA contact points",,"E02466","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2466","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=24847","Third Country","Norway","Alternate member",,"European Enterprise Awards expert group single points of contacts
Member",
"Organisation","EDQM","EDQM",,,"Expert group - notice to applicants - veterinary",,"E02468","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2468","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=4762","International organization","European","Observer",,,
"Organisation","EMCA","EMCA",,,"Expert group - notice to applicants - veterinary",,"E02468","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2468","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=4768","Candidate country","Iceland","Observer",,,
"Organisation","Icelandic Medicines Control Agency",,,,"Expert group - notice to applicants - veterinary",,"E02468","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2468","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=30053","Candidate country","Iceland","Observer",,,
"Organisation","Norwegian Medicines Agency",,,,"Expert group - notice to applicants - veterinary",,"E02468","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2468","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=4773","Third Country","Norway","Observer",,,
"Organisation","EDQM","EDQM",,,"Expert Group - notice to applicants - human ",,"E02469","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2469","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=4788","International organization","European","Observer",,,
"Organisation","EMCA","EMCA",,,"Expert Group - notice to applicants - human ",,"E02469","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2469","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=30054","Candidate country","Iceland","Observer",,,
"Organisation","Icelandic Medicines Control Agency",,,,"Expert Group - notice to applicants - human ",,"E02469","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2469","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=4794","Candidate country","Iceland","Observer",,,
"Organisation","Norwegian Medicines Agency",,,,"Expert Group - notice to applicants - human ",,"E02469","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2469","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=4800","Third Country","Norway","Observer",,,
"Organisation","CCP Cultural contact point for the French and the German communities","CCP","Cultural contact point for the French and the German communities","Culture","National Contact Points for Europe for Citizens Programme ",,"E02473","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2473","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17799","Corporate","Belgium","Member",,,
"Organisation","Europe for Citizens Point Austria",,,"Culture","National Contact Points for Europe for Citizens Programme ",,"E02473","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2473","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17801","Corporate","Austria","Member",,,
"Organisation","Europe for Citizens Point Croatia",,,"Culture","National Contact Points for Europe for Citizens Programme ",,"E02473","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2473","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17802","Corporate","Croatia","Member",,,
"Organisation","Europe for Citizens Point Cyprus",,,"Culture","National Contact Points for Europe for Citizens Programme ",,"E02473","Active","Group which operates on a permanent basis","http://ec.europa.eu/transparency/regexpert/detailGroup.cfm?groupID=2473","http://ec.europa.eu/transparency/regexpert/detailMember.cfm?memberID=17803","NGO","Cyprus","Member",,,
